Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.277333333	0.533333333	6070.312	6445.312	6281.250	
2	Spectrogram 1	1	1.077333333	1.333333333	3984.375	4710.938	4125.000	Leptodactylus_fuscus
3	Spectrogram 1	1	1.386666667	1.962666667	6000.000	6445.312	6375.000	
4	Spectrogram 1	1	2.485333333	2.592000000	4007.812	4593.750	4125.000	Leptodactylus_fuscus
5	Spectrogram 1	1	2.666666667	13.002666667	9468.750	9890.625	9656.250	
6	Spectrogram 1	1	2.773333333	6.538666667	15328.125	15632.812	15468.750	
7	Spectrogram 1	1	3.114666667	3.424000000	3984.375	4757.812	4125.000	Leptodactylus_fuscus
8	Spectrogram 1	1	3.338666667	3.584000000	6023.438	6421.875	6281.250	
9	Spectrogram 1	1	3.925333333	4.266666667	6117.188	6445.312	6375.000	
10	Spectrogram 1	1	4.618666667	5.173333333	3960.938	4523.438	4125.000	Leptodactylus_fuscus
11	Spectrogram 1	1	4.650666667	4.864000000	5367.188	5765.625	5437.500	Nyctidromus_albicollis
12	Spectrogram 1	1	4.928000000	5.333333333	6070.312	6468.750	6375.000	
13	Spectrogram 1	1	5.525333333	5.930666667	1429.688	2601.562	1593.750	
14	Spectrogram 1	1	6.389333333	6.688000000	6093.750	6468.750	6281.250	
15	Spectrogram 1	1	6.570666667	7.018666667	3984.375	4687.500	4125.000	Leptodactylus_fuscus
16	Spectrogram 1	1	6.602666667	7.008000000	5320.312	5789.062	5343.750	
17	Spectrogram 1	1	6.645333333	12.949333333	15328.125	15656.250	15468.750	
18	Spectrogram 1	1	7.349333333	7.861333333	6093.750	6468.750	6375.000	
19	Spectrogram 1	1	7.893333333	8.448000000	21632.812	22382.812	22031.250	
20	Spectrogram 1	1	8.256000000	8.394666667	4007.812	4593.750	4125.000	Leptodactylus_fuscus
21	Spectrogram 1	1	8.501333333	8.704000000	21632.812	22359.375	22125.000	
22	Spectrogram 1	1	8.896000000	9.354666667	5976.562	6492.188	6281.250	
23	Spectrogram 1	1	8.917333333	9.120000000	3984.375	4757.812	4125.000	Leptodactylus_fuscus
24	Spectrogram 1	1	9.621333333	9.973333333	4007.812	4664.062	4125.000	Leptodactylus_fuscus
25	Spectrogram 1	1	9.664000000	9.888000000	5414.062	5718.750	5531.250	
26	Spectrogram 1	1	10.976000000	11.445333333	3960.938	4734.375	4125.000	Leptodactylus_fuscus
27	Spectrogram 1	1	11.018666667	11.253333333	5226.562	6046.875	5250.000	
28	Spectrogram 1	1	11.733333333	12.000000000	1429.688	2250.000	1593.750	Nyctidromus_albicollis
29	Spectrogram 1	1	12.949333333	13.440000000	5296.875	6492.188	5343.750	
30	Spectrogram 1	1	12.949333333	13.184000000	3984.375	4757.812	4125.000	Leptodactylus_fuscus
31	Spectrogram 1	1	13.664000000	14.005333333	16710.938	17179.688	16968.750	
32	Spectrogram 1	1	14.090666667	15.424000000	16640.625	17226.562	16875.000	
33	Spectrogram 1	1	14.538666667	15.082666667	4007.812	4757.812	4125.000	Leptodactylus_fuscus
34	Spectrogram 1	1	14.581333333	14.901333333	5226.562	5835.938	5250.000	
35	Spectrogram 1	1	15.520000000	15.914666667	16687.500	17179.688	16687.500	
36	Spectrogram 1	1	16.096000000	16.544000000	16640.625	17203.125	16687.500	
