Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.053333333	0.277333333	773.438	1078.125	890.625	
2	Spectrogram 1	1	0.693333333	0.853333333	492.188	960.938	562.500	
3	Spectrogram 1	1	1.546666667	1.664000000	1453.125	2367.188	1500.000	
4	Spectrogram 1	1	1.696000000	2.229333333	609.375	2203.125	890.625	
5	Spectrogram 1	1	2.624000000	7.200000000	562.500	2789.062	937.500	Ortalis_ruficauda
6	Spectrogram 1	1	3.360000000	3.882666667	1687.500	2718.750	1968.750	
7	Spectrogram 1	1	5.781333333	5.952000000	5132.812	5578.125	5484.375	
8	Spectrogram 1	1	6.752000000	6.901333333	5015.625	5835.938	5765.625	
9	Spectrogram 1	1	8.373333333	9.269333333	3984.375	4828.125	4359.375	
10	Spectrogram 1	1	8.661333333	8.800000000	5039.062	5414.062	5296.875	
11	Spectrogram 1	1	11.296000000	11.434666667	1007.812	1921.875	1031.250	
12	Spectrogram 1	1	11.840000000	12.010666667	867.188	1500.000	1406.250	
13	Spectrogram 1	1	12.821333333	13.066666667	1781.250	2625.000	2109.375	
14	Spectrogram 1	1	12.842666667	13.056000000	867.188	1617.188	984.375	
15	Spectrogram 1	1	13.280000000	13.418666667	2062.500	2671.875	2203.125	
16	Spectrogram 1	1	13.536000000	14.165333333	492.188	2742.188	609.375	
17	Spectrogram 1	1	14.186666667	14.336000000	1992.188	2648.438	2296.875	
18	Spectrogram 1	1	14.421333333	15.082666667	843.750	2625.000	2203.125	
19	Spectrogram 1	1	15.242666667	15.456000000	515.625	1453.125	656.250	
20	Spectrogram 1	1	16.096000000	16.437333333	773.438	1523.438	843.750	
21	Spectrogram 1	1	16.746666667	17.056000000	5085.938	5742.188	5578.125	
22	Spectrogram 1	1	17.066666667	17.418666667	1570.312	2601.562	2203.125	
23	Spectrogram 1	1	17.621333333	17.792000000	492.188	820.312	562.500	
24	Spectrogram 1	1	17.824000000	18.421333333	4851.562	5765.625	5390.625	
25	Spectrogram 1	1	17.866666667	17.984000000	539.062	1078.125	703.125	
26	Spectrogram 1	1	19.029333333	19.360000000	5132.812	5671.875	5390.625	
27	Spectrogram 1	1	19.189333333	19.914666667	9820.312	12867.188	9843.750	
28	Spectrogram 1	1	19.253333333	19.509333333	8601.562	9281.250	8625.000	
29	Spectrogram 1	1	19.605333333	19.861333333	1406.250	2320.312	2203.125	Crotophaga_ani
30	Spectrogram 1	1	20.277333333	22.048000000	867.188	2390.625	2203.125	Crotophaga_ani
31	Spectrogram 1	1	20.437333333	20.842666667	4289.062	5109.375	5015.625	
32	Spectrogram 1	1	22.058666667	22.314666667	3796.875	4523.438	3843.750	
33	Spectrogram 1	1	22.122666667	26.858666667	515.625	2882.812	1500.000	
34	Spectrogram 1	1	22.432000000	22.741333333	3726.562	4031.250	3890.625	
35	Spectrogram 1	1	22.933333333	23.189333333	3796.875	4406.250	4265.625	
36	Spectrogram 1	1	24.544000000	24.810666667	3937.500	4523.438	4218.750	
37	Spectrogram 1	1	27.221333333	27.786666667	1007.812	2179.688	1640.625	Crotophaga_ani
38	Spectrogram 1	1	27.285333333	27.584000000	4710.938	5062.500	4968.750	
39	Spectrogram 1	1	30.037333333	30.208000000	515.625	1078.125	609.375	
40	Spectrogram 1	1	30.688000000	30.848000000	1218.750	1945.312	1875.000	
41	Spectrogram 1	1	30.848000000	31.968000000	492.188	1289.062	984.375	Patagioenas_cayennensis 
42	Spectrogram 1	1	31.626666667	31.818666667	1617.188	2203.125	2109.375	
43	Spectrogram 1	1	32.085333333	32.277333333	773.438	1148.438	984.375	
44	Spectrogram 1	1	32.373333333	33.088000000	492.188	1195.312	890.625	Patagioenas_cayennensis 
45	Spectrogram 1	1	33.408000000	34.688000000	515.625	1500.000	890.625	Ortalis ruficauda
46	Spectrogram 1	1	34.389333333	34.613333333	1781.250	2109.375	1921.875	
47	Spectrogram 1	1	34.858666667	35.061333333	1710.938	2343.750	2203.125	
48	Spectrogram 1	1	36.117333333	36.458666667	1429.688	1734.375	1593.750	
49	Spectrogram 1	1	36.704000000	36.917333333	5015.625	5648.438	5578.125	
50	Spectrogram 1	1	37.120000000	37.376000000	585.938	1500.000	703.125	
51	Spectrogram 1	1	37.482666667	40.138666667	656.250	2742.188	2156.250	Ortalis ruficauda
52	Spectrogram 1	1	38.869333333	39.008000000	2062.500	2601.562	2296.875	
53	Spectrogram 1	1	40.394666667	42.560000000	562.500	2367.188	750.000	Ortalis ruficauda
54	Spectrogram 1	1	41.376000000	41.504000000	1593.750	2390.625	2156.250	
55	Spectrogram 1	1	42.666666667	43.040000000	585.938	1640.625	703.125	
56	Spectrogram 1	1	42.709333333	42.784000000	1992.188	2625.000	2156.250	
57	Spectrogram 1	1	42.912000000	43.008000000	1734.375	2601.562	2296.875	
58	Spectrogram 1	1	43.104000000	43.402666667	656.250	2765.625	984.375	
59	Spectrogram 1	1	43.488000000	44.192000000	562.500	1851.562	1171.875	Ortalis ruficauda
60	Spectrogram 1	1	44.266666667	44.437333333	562.500	2132.812	703.125	
61	Spectrogram 1	1	45.962666667	46.090666667	2179.688	2648.438	2531.250	
62	Spectrogram 1	1	55.157333333	55.498666667	515.625	1335.938	703.125	
63	Spectrogram 1	1	55.765333333	56.117333333	562.500	1218.750	656.250	
64	Spectrogram 1	1	55.946666667	56.074666667	2367.188	2835.938	2437.500	
65	Spectrogram 1	1	56.192000000	56.565333333	609.375	1289.062	890.625	Ortalis ruficauda
66	Spectrogram 1	1	56.693333333	58.282666667	562.500	1476.562	750.000	Ortalis ruficauda
67	Spectrogram 1	1	57.184000000	57.450666667	1710.938	2062.500	1921.875	
68	Spectrogram 1	1	58.442666667	59.989333333	539.062	2953.125	703.125	
