Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	9.141333333	7312.500	7921.875	7359.375	
2	Spectrogram 1	1	0.245333333	0.704000000	4500.000	4875.000	4593.750	
3	Spectrogram 1	1	0.522666667	0.608000000	9281.250	10007.812	9890.625	
4	Spectrogram 1	1	0.704000000	0.864000000	820.312	1242.188	1125.000	
5	Spectrogram 1	1	0.896000000	1.045333333	9210.938	10664.062	10078.125	
6	Spectrogram 1	1	0.917333333	1.056000000	11929.688	12375.000	12328.125	
7	Spectrogram 1	1	1.013333333	2.805333333	773.438	1453.125	1359.375	Alouatta_sp
8	Spectrogram 1	1	1.141333333	1.568000000	4523.438	4828.125	4593.750	
9	Spectrogram 1	1	1.493333333	2.250666667	257.812	632.812	281.250	
10	Spectrogram 1	1	1.536000000	1.866666667	2765.625	3750.000	3328.125	
11	Spectrogram 1	1	1.536000000	1.738666667	1500.000	1945.312	1734.375	
12	Spectrogram 1	1	2.133333333	2.528000000	4523.438	4851.562	4593.750	
13	Spectrogram 1	1	2.485333333	2.645333333	2929.688	3820.312	3656.250	
14	Spectrogram 1	1	2.922666667	3.082666667	867.188	1453.125	1406.250	
15	Spectrogram 1	1	2.965333333	3.125333333	3234.375	3679.688	3328.125	
16	Spectrogram 1	1	2.986666667	3.498666667	4476.562	4921.875	4593.750	
17	Spectrogram 1	1	3.264000000	3.402666667	890.625	1476.562	1359.375	
18	Spectrogram 1	1	3.274666667	3.413333333	9164.062	10640.625	9656.250	
19	Spectrogram 1	1	3.605333333	3.786666667	890.625	1453.125	1359.375	
20	Spectrogram 1	1	3.648000000	3.744000000	9234.375	9820.312	9234.375	
21	Spectrogram 1	1	3.648000000	3.765333333	4640.625	5179.688	5156.250	
22	Spectrogram 1	1	3.658666667	3.776000000	3000.000	3703.125	3328.125	
23	Spectrogram 1	1	3.882666667	4.128000000	820.312	1500.000	1359.375	
24	Spectrogram 1	1	4.138666667	4.533333333	4500.000	5015.625	4546.875	
25	Spectrogram 1	1	4.160000000	4.480000000	843.750	1593.750	1359.375	
26	Spectrogram 1	1	4.597333333	4.757333333	914.062	1710.938	1406.250	
27	Spectrogram 1	1	4.896000000	5.066666667	2835.938	3820.312	3515.625	
28	Spectrogram 1	1	4.917333333	5.365333333	750.000	1875.000	1406.250	
29	Spectrogram 1	1	4.949333333	5.610666667	4476.562	5085.938	4921.875	
30	Spectrogram 1	1	5.365333333	5.642666667	2953.125	3843.750	3609.375	
31	Spectrogram 1	1	5.461333333	6.389333333	10429.688	10828.125	10687.500	
32	Spectrogram 1	1	5.472000000	6.026666667	750.000	1617.188	1359.375	
33	Spectrogram 1	1	6.090666667	6.528000000	4031.250	5085.938	4921.875	
34	Spectrogram 1	1	6.101333333	6.272000000	2929.688	3843.750	3187.500	
35	Spectrogram 1	1	6.517333333	8.042666667	10546.875	10921.875	10734.375	
36	Spectrogram 1	1	7.061333333	7.765333333	4242.188	5203.125	5109.375	
37	Spectrogram 1	1	7.061333333	7.157333333	3140.625	3796.875	3375.000	
38	Spectrogram 1	1	7.541333333	7.744000000	2859.375	3867.188	3796.875	
39	Spectrogram 1	1	8.032000000	8.768000000	2531.250	3867.188	3187.500	
40	Spectrogram 1	1	8.128000000	8.725333333	4242.188	5132.812	4406.250	
41	Spectrogram 1	1	9.248000000	9.333333333	2906.250	3843.750	3750.000	
42	Spectrogram 1	1	9.781333333	9.941333333	10664.062	11062.500	11062.500	
43	Spectrogram 1	1	10.016000000	10.186666667	4570.312	5273.438	5250.000	
44	Spectrogram 1	1	10.080000000	10.208000000	9281.250	11062.500	9468.750	
45	Spectrogram 1	1	10.410666667	11.242666667	3070.312	4851.562	4359.375	
46	Spectrogram 1	1	10.794666667	10.912000000	3257.812	3820.312	3796.875	
47	Spectrogram 1	1	11.456000000	11.658666667	4054.688	4359.375	4218.750	
48	Spectrogram 1	1	11.488000000	11.594666667	3234.375	3726.562	3609.375	
49	Spectrogram 1	1	12.576000000	12.672000000	9351.562	10148.438	9421.875	
50	Spectrogram 1	1	12.661333333	13.696000000	3843.750	5062.500	4406.250	
51	Spectrogram 1	1	12.736000000	12.917333333	2906.250	4335.938	3609.375	
52	Spectrogram 1	1	13.738666667	16.885333333	2015.625	5109.375	3984.375	
53	Spectrogram 1	1	13.866666667	14.432000000	3890.625	5109.375	4359.375	
54	Spectrogram 1	1	15.210666667	15.413333333	1570.312	1875.000	1781.250	
55	Spectrogram 1	1	15.434666667	15.552000000	9210.938	10734.375	9656.250	
56	Spectrogram 1	1	15.626666667	15.754666667	9117.188	11250.000	9187.500	
57	Spectrogram 1	1	17.354666667	17.813333333	4476.562	4851.562	4593.750	
58	Spectrogram 1	1	17.962666667	18.581333333	1406.250	2484.375	1500.000	
59	Spectrogram 1	1	18.165333333	18.496000000	4289.062	4781.250	4453.125	
60	Spectrogram 1	1	18.176000000	18.496000000	2695.312	3515.625	2765.625	
61	Spectrogram 1	1	18.368000000	19.914666667	18960.938	24000.000	20859.375	
62	Spectrogram 1	1	18.581333333	19.008000000	4406.250	4921.875	4500.000	
63	Spectrogram 1	1	18.933333333	19.242666667	2953.125	3820.312	3562.500	
64	Spectrogram 1	1	19.274666667	20.128000000	4312.500	5015.625	4406.250	
65	Spectrogram 1	1	19.360000000	19.637333333	2085.938	2414.062	2203.125	
66	Spectrogram 1	1	20.256000000	20.874666667	445.312	960.938	562.500	
67	Spectrogram 1	1	20.330666667	20.522666667	2132.812	2695.312	2625.000	
68	Spectrogram 1	1	20.693333333	21.280000000	4265.625	4875.000	4406.250	
69	Spectrogram 1	1	21.184000000	21.418666667	3000.000	3773.438	3562.500	
70	Spectrogram 1	1	21.653333333	21.802666667	2695.312	3656.250	2765.625	
71	Spectrogram 1	1	21.706666667	22.144000000	4312.500	4851.562	4406.250	
72	Spectrogram 1	1	22.464000000	22.645333333	2625.000	3703.125	3515.625	
73	Spectrogram 1	1	22.720000000	23.157333333	4476.562	4851.562	4546.875	
74	Spectrogram 1	1	23.370666667	23.552000000	2859.375	3585.938	3281.250	
75	Spectrogram 1	1	23.509333333	24.170666667	4265.625	4875.000	4406.250	
76	Spectrogram 1	1	24.117333333	24.373333333	9234.375	10406.250	9656.250	
77	Spectrogram 1	1	24.618666667	25.130666667	4289.062	4921.875	4406.250	
78	Spectrogram 1	1	24.960000000	25.045333333	9445.312	10125.000	9515.625	
79	Spectrogram 1	1	25.013333333	25.237333333	1171.875	1593.750	1359.375	
80	Spectrogram 1	1	25.077333333	25.536000000	1828.125	3867.188	3562.500	
81	Spectrogram 1	1	25.237333333	25.408000000	9140.625	11132.812	9281.250	
82	Spectrogram 1	1	25.632000000	26.282666667	4312.500	4851.562	4406.250	
83	Spectrogram 1	1	25.888000000	26.122666667	1148.438	1992.188	1500.000	
84	Spectrogram 1	1	26.240000000	26.474666667	1148.438	1593.750	1406.250	
85	Spectrogram 1	1	26.250666667	26.538666667	8835.938	10757.812	9562.500	
86	Spectrogram 1	1	26.261333333	26.357333333	3023.438	3562.500	3421.875	
87	Spectrogram 1	1	26.432000000	26.602666667	3398.438	3867.188	3843.750	
88	Spectrogram 1	1	26.528000000	26.922666667	4523.438	4921.875	4593.750	
89	Spectrogram 1	1	26.592000000	26.805333333	1195.312	1593.750	1406.250	
90	Spectrogram 1	1	26.986666667	27.146666667	1195.312	1640.625	1546.875	
91	Spectrogram 1	1	27.253333333	27.872000000	4312.500	4945.312	4453.125	
92	Spectrogram 1	1	27.338666667	27.509333333	1171.875	1617.188	1546.875	
93	Spectrogram 1	1	27.498666667	27.957333333	2343.750	3726.562	2437.500	
94	Spectrogram 1	1	27.669333333	27.850666667	1148.438	1804.688	1406.250	
95	Spectrogram 1	1	28.010666667	28.192000000	1171.875	1640.625	1359.375	
96	Spectrogram 1	1	28.128000000	28.544000000	2179.688	2601.562	2484.375	
97	Spectrogram 1	1	28.341333333	28.800000000	4289.062	4851.562	4406.250	
98	Spectrogram 1	1	28.341333333	28.533333333	1148.438	1687.500	1546.875	
99	Spectrogram 1	1	28.981333333	29.770666667	1171.875	1734.375	1546.875	
100	Spectrogram 1	1	29.098666667	29.194666667	9421.875	10500.000	9703.125	
101	Spectrogram 1	1	29.301333333	29.706666667	4312.500	4851.562	4406.250	
102	Spectrogram 1	1	29.397333333	29.749333333	1898.438	3726.562	2578.125	
103	Spectrogram 1	1	29.866666667	30.101333333	1125.000	1710.938	1546.875	
104	Spectrogram 1	1	30.218666667	30.421333333	1148.438	1734.375	1546.875	
105	Spectrogram 1	1	30.282666667	30.869333333	1148.438	5437.500	4640.625	
