Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.288	21773.438	24000	23812.5	
2	Spectrogram 1	1	0.341333333	0.512	1828.125	2554.688	2343.75	Leptodactylus_fuscus
3	Spectrogram 1	1	0.906666667	1.098666667	1804.688	2554.688	2343.75	Leptodactylus_fuscus
4	Spectrogram 1	1	1.344	1.557333333	9328.125	11039.062	10406.25	
5	Spectrogram 1	1	1.557333333	1.738666667	1804.688	2578.125	2343.75	Leptodactylus_fuscus
6	Spectrogram 1	1	2.282666667	2.474666667	1781.25	2484.375	2343.75	Leptodactylus_fuscus
7	Spectrogram 1	1	2.698666667	2.826666667	2062.5	2648.438	2625	Leptodactylus_fuscus
8	Spectrogram 1	1	3.104	3.338666667	1757.812	2554.688	2343.75	Leptodactylus_fuscus
9	Spectrogram 1	1	3.306666667	3.882666667	5414.062	5742.188	5625	
10	Spectrogram 1	1	3.829333333	4.010666667	1757.812	2601.562	2343.75	Leptodactylus_fuscus
11	Spectrogram 1	1	4.618666667	4.725333333	9257.812	10546.875	9562.5	
12	Spectrogram 1	1	5.461333333	5.653333333	1804.688	2531.25	2343.75	Leptodactylus_fuscus
13	Spectrogram 1	1	5.813333333	6.858666667	22406.25	24000	22875	
14	Spectrogram 1	1	6.421333333	6.602666667	1851.562	2507.812	2343.75	Leptodactylus_fuscus
15	Spectrogram 1	1	7.221333333	7.466666667	1664.062	2578.125	2343.75	Leptodactylus_fuscus
16	Spectrogram 1	1	7.957333333	8.192	1757.812	2625	2343.75	Leptodactylus_fuscus
17	Spectrogram 1	1	8.181333333	8.416	9351.562	10992.188	10406.25	
18	Spectrogram 1	1	8.181333333	8.394666667	8226.562	8578.125	8250	
19	Spectrogram 1	1	8.864	9.098666667	8343.75	11320.312	9281.25	
20	Spectrogram 1	1	8.906666667	9.088	1734.375	2531.25	2343.75	Leptodactylus_fuscus
21	Spectrogram 1	1	8.992	9.077333333	11507.812	12257.812	11812.5	
22	Spectrogram 1	1	11.65866667	11.776	10007.812	10429.688	10406.25	
23	Spectrogram 1	1	12.36266667	12.512	1781.25	2484.375	2343.75	Leptodactylus_fuscus
24	Spectrogram 1	1	12.90666667	13.03466667	8671.875	11320.312	9093.75	
25	Spectrogram 1	1	13.41866667	13.58933333	1781.25	2531.25	2343.75	Leptodactylus_fuscus
26	Spectrogram 1	1	13.76	14.35733333	5414.062	5765.625	5718.75	
27	Spectrogram 1	1	14.18666667	14.336	1828.125	2484.375	2343.75	Leptodactylus_fuscus
28	Spectrogram 1	1	14.272	14.752	8320.312	12562.5	9187.5	
29	Spectrogram 1	1	15.76533333	15.936	1757.812	2507.812	2343.75	Leptodactylus_fuscus
30	Spectrogram 1	1	15.82933333	16.17066667	5414.062	5742.188	5718.75	
31	Spectrogram 1	1	16.45866667	16.61866667	1828.125	2507.812	2343.75	Leptodactylus_fuscus
32	Spectrogram 1	1	16.46933333	16.59733333	8929.688	11296.875	9281.25	
33	Spectrogram 1	1	17.29066667	17.472	1734.375	2531.25	2343.75	Leptodactylus_fuscus
34	Spectrogram 1	1	17.51466667	17.71733333	5390.625	5695.312	5625	
35	Spectrogram 1	1	17.664	18.09066667	8859.375	12234.375	9562.5	
36	Spectrogram 1	1	18.61333333	18.82666667	1734.375	2554.688	2343.75	Leptodactylus_fuscus
37	Spectrogram 1	1	19.25333333	19.41333333	1828.125	2507.812	2343.75	Leptodactylus_fuscus
38	Spectrogram 1	1	20.52266667	20.704	1781.25	2507.812	2343.75	Leptodactylus_fuscus
39	Spectrogram 1	1	21.09866667	21.35466667	5390.625	5718.75	5718.75	
40	Spectrogram 1	1	21.13066667	21.33333333	1640.625	2578.125	2343.75	Leptodactylus_fuscus
41	Spectrogram 1	1	21.55733333	21.64266667	11460.938	12070.312	11812.5	
42	Spectrogram 1	1	21.568	21.664	9773.438	11203.125	10781.25	
43	Spectrogram 1	1	21.568	21.65333333	8742.188	9585.938	9375	
44	Spectrogram 1	1	21.89866667	22.08	1804.688	2507.812	2343.75	Leptodactylus_fuscus
45	Spectrogram 1	1	22.90133333	23.072	1757.812	2484.375	2343.75	Leptodactylus_fuscus
46	Spectrogram 1	1	23.85066667	24.032	1781.25	2507.812	2343.75	Leptodactylus_fuscus
47	Spectrogram 1	1	24.704	25.248	5390.625	5742.188	5718.75	
48	Spectrogram 1	1	24.81066667	24.992	1804.688	2507.812	2343.75	Leptodactylus_fuscus
49	Spectrogram 1	1	25.728	25.888	1875	2507.812	2437.5	Leptodactylus_fuscus
50	Spectrogram 1	1	26.48533333	26.66666667	1781.25	2554.688	2343.75	Leptodactylus_fuscus
51	Spectrogram 1	1	27.776	27.968	1781.25	2554.688	2343.75	Leptodactylus_fuscus
52	Spectrogram 1	1	28.37333333	28.62933333	1687.5	2578.125	2343.75	Leptodactylus_fuscus
53	Spectrogram 1	1	28.72533333	29.04533333	8039.062	8367.188	8062.5	
54	Spectrogram 1	1	29.152	29.38666667	1781.25	2531.25	2343.75	Leptodactylus_fuscus
55	Spectrogram 1	1	29.92	30.12266667	1757.812	2531.25	2343.75	Leptodactylus_fuscus
56	Spectrogram 1	1	30.048	30.47466667	8015.625	8437.5	8062.5	
57	Spectrogram 1	1	30.09066667	30.29333333	5390.625	5695.312	5625	
58	Spectrogram 1	1	30.70933333	30.88	1781.25	2531.25	2343.75	Leptodactylus_fuscus
59	Spectrogram 1	1	31.328	31.456	8859.375	10523.438	9281.25	
60	Spectrogram 1	1	31.38133333	31.92533333	8085.938	8601.562	8156.25	
61	Spectrogram 1	1	31.41333333	31.65866667	1875	2484.375	2343.75	Leptodactylus_fuscus
62	Spectrogram 1	1	32.17066667	32.55466667	5390.625	5742.188	5718.75	
63	Spectrogram 1	1	32.512	32.69333333	1804.688	2554.688	2343.75	Leptodactylus_fuscus
64	Spectrogram 1	1	32.544	32.768	10757.812	11226.562	10875	
65	Spectrogram 1	1	33.38666667	33.57866667	1640.625	2578.125	2343.75	Leptodactylus_fuscus
