Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.160000000	3773.438	4593.750	3843.750	
2	Spectrogram 1	1	0.010666667	0.362666667	1921.875	2437.500	2250.000	
3	Spectrogram 1	1	0.149333333	0.725333333	5109.375	5742.188	5718.750	
4	Spectrogram 1	1	0.565333333	0.970666667	2578.125	2906.250	2812.500	
5	Spectrogram 1	1	0.565333333	1.205333333	1898.438	2414.062	2156.250	
6	Spectrogram 1	1	1.301333333	1.994666667	3351.562	5460.938	3750.000	
7	Spectrogram 1	1	1.589333333	1.888000000	2039.062	2765.625	2062.500	
8	Spectrogram 1	1	1.717333333	1.984000000	10453.125	11812.500	11250.000	
9	Spectrogram 1	1	1.962666667	2.656000000	890.625	2882.812	2531.250	Nyctidromus_albicollis 
10	Spectrogram 1	1	3.818666667	3.946666667	11179.688	11789.062	11718.750	
11	Spectrogram 1	1	4.181333333	4.373333333	2601.562	2953.125	2718.750	
12	Spectrogram 1	1	4.266666667	4.554666667	3304.688	5484.375	3656.250	
13	Spectrogram 1	1	4.330666667	4.533333333	10476.562	11765.625	11343.750	
14	Spectrogram 1	1	5.312000000	5.610666667	3796.875	4570.312	4125.000	
15	Spectrogram 1	1	6.112000000	6.250666667	11203.125	11625.000	11343.750	
16	Spectrogram 1	1	6.368000000	9.770666667	1617.188	2953.125	1875.000	Dendroplex_picus
17	Spectrogram 1	1	6.762666667	7.434666667	3328.125	5531.250	3656.250	
18	Spectrogram 1	1	7.146666667	7.317333333	10781.250	11531.250	11343.750	
19	Spectrogram 1	1	7.989333333	8.864000000	375.000	1007.812	468.750	
20	Spectrogram 1	1	8.629333333	9.077333333	9304.688	13851.562	9843.750	
21	Spectrogram 1	1	8.629333333	9.728000000	3351.562	5414.062	3750.000	
22	Spectrogram 1	1	8.821333333	8.938666667	8062.500	9140.625	8062.500	
23	Spectrogram 1	1	9.461333333	9.696000000	10523.438	11812.500	11343.750	
24	Spectrogram 1	1	9.472000000	9.642666667	8132.812	8507.812	8156.250	
25	Spectrogram 1	1	10.410666667	10.570666667	2601.562	2906.250	2812.500	
26	Spectrogram 1	1	10.677333333	11.477333333	3375.000	4570.312	3750.000	
27	Spectrogram 1	1	10.890666667	11.050666667	11179.688	11835.938	11718.750	
28	Spectrogram 1	1	10.954666667	11.221333333	1992.188	2906.250	2812.500	
29	Spectrogram 1	1	11.392000000	11.573333333	2578.125	2906.250	2812.500	
30	Spectrogram 1	1	11.904000000	12.362666667	3304.688	5671.875	3656.250	
31	Spectrogram 1	1	12.117333333	12.330666667	10453.125	11789.062	11343.750	
32	Spectrogram 1	1	13.354666667	13.877333333	3351.562	4734.375	3843.750	
33	Spectrogram 1	1	13.877333333	14.037333333	2203.125	2882.812	2812.500	
34	Spectrogram 1	1	14.336000000	14.613333333	2531.250	2906.250	2906.250	
35	Spectrogram 1	1	14.634666667	15.701333333	3375.000	5015.625	3656.250	
36	Spectrogram 1	1	14.709333333	14.944000000	10476.562	11601.562	11343.750	
37	Spectrogram 1	1	14.794666667	15.082666667	2554.688	2906.250	2812.500	
38	Spectrogram 1	1	15.018666667	15.125333333	8156.250	9984.375	9187.500	
39	Spectrogram 1	1	16.245333333	16.405333333	2601.562	2929.688	2906.250	
40	Spectrogram 1	1	16.586666667	17.962666667	3351.562	5437.500	3750.000	
41	Spectrogram 1	1	16.704000000	17.034666667	2062.500	2812.500	2343.750	
