Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.170666667	0.330666667	3984.375	6328.125	5062.500	Dendropsophus_microcephalus
2	Spectrogram 1	1	0.480000000	0.789333333	4054.688	6304.688	5062.500	Dendropsophus_microcephalus
3	Spectrogram 1	1	0.896000000	1.610666667	3984.375	6468.750	4968.750	Dendropsophus_microcephalus
4	Spectrogram 1	1	1.098666667	1.429333333	6914.062	7218.750	7031.250	
5	Spectrogram 1	1	1.696000000	2.037333333	4007.812	6375.000	4968.750	Dendropsophus_microcephalus
6	Spectrogram 1	1	2.496000000	2.986666667	6890.625	7242.188	7031.250	
7	Spectrogram 1	1	3.253333333	3.402666667	4289.062	4757.812	4500.000	
8	Spectrogram 1	1	3.648000000	4.000000000	4007.812	6375.000	4031.250	Dendropsophus_microcephalus
9	Spectrogram 1	1	4.224000000	4.789333333	3960.938	6468.750	5062.500	Dendropsophus_microcephalus
10	Spectrogram 1	1	4.394666667	4.778666667	6914.062	7265.625	6937.500	
11	Spectrogram 1	1	5.290666667	5.589333333	4054.688	6375.000	6187.500	Dendropsophus_microcephalus
12	Spectrogram 1	1	5.610666667	5.856000000	4242.188	4734.375	4312.500	
13	Spectrogram 1	1	5.749333333	6.709333333	4031.250	6468.750	5250.000	Dendropsophus_microcephalus
14	Spectrogram 1	1	5.909333333	6.453333333	6914.062	7265.625	6937.500	
15	Spectrogram 1	1	6.517333333	6.613333333	2742.188	3234.375	2906.250	
16	Spectrogram 1	1	7.765333333	7.925333333	4312.500	4781.250	4500.000	
17	Spectrogram 1	1	8.469333333	9.109333333	5976.562	6468.750	6468.750	
18	Spectrogram 1	1	8.672000000	9.109333333	6914.062	7242.188	7031.250	
19	Spectrogram 1	1	10.154666667	10.325333333	4265.625	4804.688	4500.000	
20	Spectrogram 1	1	10.282666667	10.944000000	5929.688	6468.750	6468.750	
21	Spectrogram 1	1	10.432000000	10.944000000	6914.062	7242.188	7031.250	
