Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.469333333	3984.375	4570.312	4031.250	
2	Spectrogram 1	1	0.224000000	0.394666667	4781.250	5296.875	4875.000	
3	Spectrogram 1	1	0.437333333	0.565333333	1242.188	2132.812	1500.000	
4	Spectrogram 1	1	1.248000000	2.016000000	4851.562	5531.250	4875.000	
5	Spectrogram 1	1	1.258666667	1.610666667	1242.188	1945.312	1406.250	
6	Spectrogram 1	1	2.421333333	2.592000000	5109.375	5578.125	5531.250	
7	Spectrogram 1	1	2.432000000	2.666666667	3960.938	4429.688	4031.250	
8	Spectrogram 1	1	3.968000000	4.757333333	4054.688	5414.062	4406.250	
9	Spectrogram 1	1	4.032000000	5.034666667	1429.688	2765.625	2718.750	
10	Spectrogram 1	1	5.258666667	5.376000000	4898.438	5671.875	4968.750	
11	Spectrogram 1	1	5.258666667	5.408000000	4125.000	4523.438	4406.250	
12	Spectrogram 1	1	5.536000000	5.706666667	1312.500	2039.062	1968.750	
13	Spectrogram 1	1	5.696000000	6.069333333	4031.250	4593.750	4312.500	
14	Spectrogram 1	1	6.624000000	6.848000000	4828.125	5718.750	4875.000	
15	Spectrogram 1	1	7.125333333	7.424000000	8531.250	9234.375	8531.250	
16	Spectrogram 1	1	7.157333333	8.618666667	1382.812	2367.188	1875.000	Crypturellus_soui
17	Spectrogram 1	1	7.754666667	8.085333333	8085.938	9117.188	8156.250	
18	Spectrogram 1	1	9.088000000	9.322666667	1054.688	2531.250	2343.750	
19	Spectrogram 1	1	9.290666667	12.192000000	8765.625	10687.500	9000.000	
20	Spectrogram 1	1	9.856000000	10.122666667	1031.250	2507.812	2250.000	
21	Spectrogram 1	1	10.197333333	11.776000000	4054.688	5835.938	4218.750	
22	Spectrogram 1	1	10.688000000	11.946666667	1078.125	2812.500	2812.500	
23	Spectrogram 1	1	11.456000000	11.680000000	8554.688	9257.812	9000.000	
24	Spectrogram 1	1	11.626666667	12.064000000	5039.062	5812.500	5531.250	
25	Spectrogram 1	1	12.117333333	12.405333333	7992.188	9046.875	8062.500	
26	Spectrogram 1	1	12.341333333	12.810666667	3984.375	4617.188	4593.750	
27	Spectrogram 1	1	12.394666667	12.736000000	1078.125	2437.500	1593.750	
28	Spectrogram 1	1	12.416000000	13.461333333	5437.500	5789.062	5718.750	
29	Spectrogram 1	1	13.493333333	13.642666667	1335.938	1875.000	1500.000	
30	Spectrogram 1	1	13.834666667	14.133333333	5484.375	5789.062	5718.750	
31	Spectrogram 1	1	14.592000000	15.605333333	2039.062	2367.188	2250.000	
32	Spectrogram 1	1	15.445333333	16.234666667	8554.688	10125.000	8625.000	
33	Spectrogram 1	1	15.530666667	15.690666667	5109.375	5437.500	5250.000	
34	Spectrogram 1	1	15.701333333	15.989333333	16570.312	17156.250	16968.750	
35	Spectrogram 1	1	15.850666667	17.472000000	3937.500	5882.812	3937.500	Troglodytes_aedon
36	Spectrogram 1	1	16.085333333	16.469333333	1992.188	2718.750	2531.250	
37	Spectrogram 1	1	16.234666667	16.522666667	16617.188	16992.188	16687.500	
38	Spectrogram 1	1	16.309333333	16.544000000	8859.375	9515.625	9468.750	
39	Spectrogram 1	1	16.693333333	18.197333333	8460.938	10664.062	8625.000	
40	Spectrogram 1	1	16.757333333	17.642666667	1570.312	2789.062	2718.750	
41	Spectrogram 1	1	18.421333333	19.157333333	8976.562	10640.625	10312.500	
42	Spectrogram 1	1	19.797333333	20.170666667	10148.438	10453.125	10312.500	
43	Spectrogram 1	1	19.797333333	19.978666667	4734.375	5085.938	4781.250	
44	Spectrogram 1	1	21.845333333	22.122666667	4757.812	5484.375	4781.250	
45	Spectrogram 1	1	22.197333333	23.317333333	3867.188	5882.812	3937.500	Troglodytes_aedon
46	Spectrogram 1	1	22.240000000	22.794666667	2085.938	2625.000	2531.250	
47	Spectrogram 1	1	22.922666667	24.896000000	1664.062	2859.375	1968.750	Crypturellus_soui
48	Spectrogram 1	1	23.509333333	23.904000000	8156.250	9328.125	8343.750	
49	Spectrogram 1	1	23.616000000	23.744000000	4921.875	5437.500	4968.750	
50	Spectrogram 1	1	23.808000000	24.021333333	3984.375	4382.812	4031.250	
51	Spectrogram 1	1	26.549333333	26.837333333	8507.812	9093.750	8812.500	
52	Spectrogram 1	1	26.677333333	27.072000000	4757.812	5742.188	4875.000	
53	Spectrogram 1	1	27.498666667	27.722666667	4804.688	5789.062	4875.000	
54	Spectrogram 1	1	27.978666667	28.256000000	8578.125	9351.562	8718.750	
55	Spectrogram 1	1	28.277333333	30.080000000	3867.188	5835.938	3937.500	Troglodytes_aedon
56	Spectrogram 1	1	28.373333333	29.184000000	2132.812	2695.312	2531.250	
57	Spectrogram 1	1	29.322666667	30.016000000	1664.062	2718.750	2718.750	
58	Spectrogram 1	1	31.754666667	31.882666667	1265.625	1945.312	1406.250	
59	Spectrogram 1	1	32.480000000	32.650666667	4664.062	5039.062	4875.000	
60	Spectrogram 1	1	32.640000000	32.970666667	1078.125	2320.312	1500.000	
61	Spectrogram 1	1	33.258666667	33.546666667	8554.688	9046.875	8718.750	
62	Spectrogram 1	1	33.354666667	33.706666667	4734.375	5765.625	4781.250	
