Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.960000000	1.269333333	7523.438	15984.375	7687.500	
2	Spectrogram 1	1	0.981333333	1.184000000	562.500	4875.000	3000.000	
3	Spectrogram 1	1	0.992000000	1.077333333	20554.688	21960.938	20718.750	
4	Spectrogram 1	1	0.992000000	1.066666667	18750.000	20343.750	19406.250	
5	Spectrogram 1	1	1.642666667	2.197333333	10968.750	11695.312	11156.250	
6	Spectrogram 1	1	1.749333333	1.909333333	10687.500	11062.500	10875.000	
7	Spectrogram 1	1	1.792000000	2.240000000	5343.750	5882.812	5437.500	
8	Spectrogram 1	1	2.485333333	5.333333333	867.188	2835.938	2531.250	
9	Spectrogram 1	1	3.509333333	3.840000000	11203.125	12117.188	11250.000	
10	Spectrogram 1	1	4.789333333	5.194666667	11226.562	11718.750	11625.000	
11	Spectrogram 1	1	5.024000000	5.162666667	3070.312	3562.500	3093.750	
12	Spectrogram 1	1	5.845333333	6.101333333	11320.312	11648.438	11531.250	
13	Spectrogram 1	1	5.877333333	6.186666667	9093.750	11132.812	9375.000	
14	Spectrogram 1	1	5.877333333	6.058666667	3257.812	3585.938	3562.500	
15	Spectrogram 1	1	5.930666667	6.048000000	2203.125	2812.500	2531.250	
16	Spectrogram 1	1	6.229333333	6.389333333	1781.250	2976.562	2718.750	
17	Spectrogram 1	1	6.240000000	6.656000000	11179.688	11484.375	11250.000	
18	Spectrogram 1	1	7.008000000	7.317333333	773.438	3632.812	3562.500	
19	Spectrogram 1	1	7.061333333	7.648000000	7851.562	12890.625	8156.250	
20	Spectrogram 1	1	7.093333333	7.274666667	3773.438	4710.938	3843.750	
21	Spectrogram 1	1	7.392000000	7.744000000	2507.812	3492.188	3187.500	
22	Spectrogram 1	1	7.786666667	8.064000000	2507.812	2835.938	2718.750	
23	Spectrogram 1	1	8.309333333	8.992000000	11203.125	11718.750	11625.000	
24	Spectrogram 1	1	8.309333333	8.842666667	5578.125	5882.812	5625.000	
25	Spectrogram 1	1	8.661333333	9.077333333	1687.500	3375.000	3187.500	
26	Spectrogram 1	1	9.429333333	9.930666667	11109.375	11625.000	11250.000	
27	Spectrogram 1	1	9.440000000	9.856000000	5507.812	5812.500	5625.000	
28	Spectrogram 1	1	11.946666667	12.565333333	10851.562	11554.688	11343.750	
29	Spectrogram 1	1	12.085333333	12.448000000	5460.938	5789.062	5625.000	
30	Spectrogram 1	1	13.312000000	14.090666667	7734.375	12820.312	7781.250	
31	Spectrogram 1	1	13.365333333	16.032000000	1617.188	2882.812	2437.500	Dendroplex_picus
32	Spectrogram 1	1	13.525333333	13.706666667	5671.875	5976.562	5812.500	
33	Spectrogram 1	1	15.754666667	16.842666667	10804.688	11718.750	11250.000	
34	Spectrogram 1	1	15.754666667	15.882666667	3093.750	3539.062	3187.500	
35	Spectrogram 1	1	15.978666667	16.288000000	3210.938	3562.500	3375.000	
36	Spectrogram 1	1	16.256000000	16.832000000	5460.938	5953.125	5625.000	
37	Spectrogram 1	1	17.536000000	17.674666667	3117.188	3539.062	3187.500	
38	Spectrogram 1	1	17.877333333	18.069333333	1851.562	3445.312	3093.750	
39	Spectrogram 1	1	18.880000000	18.965333333	10945.312	11976.562	11062.500	
40	Spectrogram 1	1	19.445333333	20.394666667	10570.312	11554.688	11343.750	
41	Spectrogram 1	1	19.498666667	20.341333333	5109.375	5765.625	5625.000	
42	Spectrogram 1	1	20.757333333	21.077333333	3140.625	3703.125	3656.250	
43	Spectrogram 1	1	20.906666667	21.141333333	11273.438	11625.000	11343.750	
44	Spectrogram 1	1	21.194666667	21.546666667	2765.625	3679.688	3656.250	
45	Spectrogram 1	1	21.930666667	22.101333333	10242.188	10945.312	10875.000	
46	Spectrogram 1	1	22.197333333	22.698666667	11179.688	11671.875	11343.750	
47	Spectrogram 1	1	22.208000000	22.656000000	5203.125	5859.375	5625.000	
48	Spectrogram 1	1	22.272000000	22.666666667	10593.750	10945.312	10687.500	
49	Spectrogram 1	1	24.138666667	24.586666667	11414.062	11718.750	11531.250	
50	Spectrogram 1	1	24.373333333	26.282666667	1710.938	2554.688	2343.750	Dendroplex_picus
