Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
21	Spectrogram 1	1	12.298666667	12.693333333	562.500	914.062	750.000	Patagioenas_cayennensis
27	Spectrogram 1	1	14.133333333	14.954666667	445.312	914.062	656.250	Patagioenas_cayennensis
1	Spectrogram 1	1	2.485333333	2.741333333	6679.688	7007.812	6937.500	
2	Spectrogram 1	1	2.890666667	3.072000000	2554.688	3492.188	3093.750	
3	Spectrogram 1	1	3.402666667	3.680000000	1546.875	3281.250	2156.250	
4	Spectrogram 1	1	3.584000000	3.669333333	3515.625	4289.062	3937.500	
5	Spectrogram 1	1	3.989333333	4.181333333	2882.812	3375.000	3093.750	
6	Spectrogram 1	1	4.106666667	4.245333333	3867.188	4617.188	4500.000	
7	Spectrogram 1	1	4.341333333	4.533333333	2062.500	2812.500	2156.250	
8	Spectrogram 1	1	6.517333333	6.613333333	3890.625	5554.688	5250.000	
9	Spectrogram 1	1	6.741333333	6.858666667	10429.688	11343.750	10593.750	
10	Spectrogram 1	1	7.040000000	7.328000000	656.250	1054.688	750.000	
11	Spectrogram 1	1	7.466666667	7.701333333	656.250	1968.750	656.250	
12	Spectrogram 1	1	8.330666667	8.469333333	10921.875	12046.875	11156.250	
13	Spectrogram 1	1	8.341333333	8.458666667	8343.750	9046.875	8437.500	
14	Spectrogram 1	1	9.578666667	10.400000000	4687.500	5273.438	4781.250	
15	Spectrogram 1	1	9.685333333	10.485333333	8250.000	8765.625	8250.000	
16	Spectrogram 1	1	9.973333333	10.058666667	10546.875	11460.938	10593.750	
17	Spectrogram 1	1	10.976000000	11.317333333	4828.125	5273.438	5062.500	
18	Spectrogram 1	1	11.296000000	11.434666667	10359.375	12234.375	10500.000	
19	Spectrogram 1	1	11.296000000	11.552000000	8226.562	9093.750	8906.250	
20	Spectrogram 1	1	11.680000000	12.245333333	4757.812	5484.375	5250.000	
22	Spectrogram 1	1	12.618666667	13.109333333	4218.750	5835.938	5156.250	
23	Spectrogram 1	1	12.789333333	12.981333333	468.750	773.438	562.500	
24	Spectrogram 1	1	13.077333333	13.226666667	10289.062	11742.188	10593.750	
25	Spectrogram 1	1	13.077333333	13.184000000	8390.625	9023.438	8718.750	
