Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	2.389333333	1804.688	2343.750	2062.500	
2	Spectrogram 1	1	0.512000000	1.354666667	8203.125	8531.250	8250.000	
3	Spectrogram 1	1	0.810666667	0.992000000	3140.625	3632.812	3187.500	
4	Spectrogram 1	1	1.066666667	1.408000000	4570.312	4875.000	4687.500	
5	Spectrogram 1	1	2.080000000	2.432000000	4570.312	4875.000	4687.500	
6	Spectrogram 1	1	2.816000000	3.210666667	4570.312	4898.438	4781.250	
7	Spectrogram 1	1	3.338666667	4.128000000	8203.125	8531.250	8343.750	
8	Spectrogram 1	1	4.021333333	4.234666667	4570.312	4875.000	4687.500	
9	Spectrogram 1	1	6.133333333	6.976000000	8226.562	8531.250	8343.750	
10	Spectrogram 1	1	7.146666667	7.392000000	4570.312	4898.438	4593.750	
11	Spectrogram 1	1	8.469333333	8.736000000	4593.750	4898.438	4687.500	
12	Spectrogram 1	1	8.746666667	8.906666667	3960.938	4265.625	4218.750	
13	Spectrogram 1	1	8.746666667	8.874666667	3023.438	3656.250	3281.250	
14	Spectrogram 1	1	9.184000000	10.080000000	8203.125	8531.250	8343.750	
15	Spectrogram 1	1	9.216000000	9.493333333	4476.562	5085.938	4500.000	
16	Spectrogram 1	1	9.290666667	9.621333333	3398.438	4289.062	4218.750	
17	Spectrogram 1	1	9.290666667	9.397333333	1968.750	2789.062	2718.750	
18	Spectrogram 1	1	10.538666667	10.848000000	4570.312	4921.875	4593.750	
19	Spectrogram 1	1	11.306666667	11.669333333	4570.312	4898.438	4687.500	
20	Spectrogram 1	1	11.306666667	13.536000000	1687.500	2390.625	2250.000	
21	Spectrogram 1	1	11.829333333	12.021333333	3960.938	4312.500	4312.500	
22	Spectrogram 1	1	11.957333333	12.874666667	8226.562	8531.250	8343.750	
23	Spectrogram 1	1	12.053333333	12.245333333	4570.312	4921.875	4687.500	
24	Spectrogram 1	1	12.725333333	12.970666667	4570.312	4898.438	4687.500	
25	Spectrogram 1	1	13.130666667	13.290666667	3937.500	4335.938	4312.500	
26	Spectrogram 1	1	13.408000000	13.728000000	4546.875	4898.438	4593.750	
27	Spectrogram 1	1	14.176000000	14.549333333	4359.375	4921.875	4500.000	
28	Spectrogram 1	1	14.602666667	14.794666667	1570.312	2601.562	2343.750	
29	Spectrogram 1	1	14.730666667	15.648000000	8226.562	8531.250	8343.750	
30	Spectrogram 1	1	14.805333333	15.061333333	4640.625	4945.312	4687.500	
31	Spectrogram 1	1	14.954666667	15.594666667	1218.750	1968.750	1687.500	Dendroplex_picus
32	Spectrogram 1	1	14.965333333	15.146666667	2976.562	3609.375	3281.250	
33	Spectrogram 1	1	15.893333333	16.117333333	4593.750	4921.875	4781.250	
34	Spectrogram 1	1	16.181333333	16.458666667	1921.875	4359.375	3281.250	
35	Spectrogram 1	1	16.288000000	16.426666667	4593.750	5015.625	4687.500	
36	Spectrogram 1	1	16.800000000	17.066666667	4593.750	4921.875	4781.250	
37	Spectrogram 1	1	17.034666667	17.280000000	3937.500	4406.250	4312.500	
38	Spectrogram 1	1	17.536000000	17.834666667	4617.188	4945.312	4687.500	
39	Spectrogram 1	1	17.813333333	18.026666667	3960.938	4406.250	4312.500	
40	Spectrogram 1	1	18.037333333	18.869333333	8226.562	8531.250	8343.750	
41	Spectrogram 1	1	18.624000000	19.040000000	3960.938	4640.625	4312.500	
42	Spectrogram 1	1	19.125333333	19.626666667	4617.188	4921.875	4687.500	
43	Spectrogram 1	1	19.274666667	19.776000000	3632.812	4453.125	4406.250	
44	Spectrogram 1	1	20.362666667	20.736000000	3937.500	4898.438	4312.500	
45	Spectrogram 1	1	20.778666667	21.685333333	8226.562	8531.250	8343.750	
46	Spectrogram 1	1	21.226666667	21.482666667	3960.938	4382.812	4312.500	
47	Spectrogram 1	1	21.685333333	22.176000000	4546.875	4898.438	4781.250	
48	Spectrogram 1	1	22.058666667	22.336000000	3937.500	4453.125	4312.500	
49	Spectrogram 1	1	22.250666667	22.389333333	2929.688	3304.688	3281.250	
50	Spectrogram 1	1	23.029333333	23.306666667	3960.938	4664.062	4312.500	
