Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.384000000	9984.375	13406.250	10218.750	
2	Spectrogram 1	1	0.010666667	0.245333333	3609.375	4523.438	3843.750	
3	Spectrogram 1	1	0.821333333	0.949333333	10289.062	12585.938	11062.500	
4	Spectrogram 1	1	1.269333333	1.706666667	3632.812	4406.250	4031.250	
5	Spectrogram 1	1	1.354666667	1.685333333	9796.875	13546.875	10031.250	
6	Spectrogram 1	1	2.442666667	2.709333333	1664.062	2203.125	1781.250	Nyctidromus_albicollis
7	Spectrogram 1	1	2.645333333	3.136000000	3656.250	4406.250	3843.750	
8	Spectrogram 1	1	2.869333333	3.114666667	11718.750	13382.812	12281.250	
9	Spectrogram 1	1	4.170666667	4.650666667	3656.250	4453.125	3843.750	
10	Spectrogram 1	1	4.330666667	4.608000000	11742.188	13359.375	12281.250	
11	Spectrogram 1	1	4.512000000	4.864000000	1429.688	2367.188	2156.250	Nyctidromus_albicollis
12	Spectrogram 1	1	5.664000000	6.122666667	3656.250	4406.250	3937.500	
13	Spectrogram 1	1	5.781333333	6.112000000	9984.375	10828.125	10125.000	
14	Spectrogram 1	1	5.834666667	6.101333333	11789.062	13359.375	12187.500	
15	Spectrogram 1	1	7.061333333	7.776000000	3656.250	4453.125	3937.500	
16	Spectrogram 1	1	7.189333333	7.594666667	9960.938	10734.375	10218.750	
17	Spectrogram 1	1	7.232000000	7.594666667	11742.188	13382.812	12656.250	
18	Spectrogram 1	1	8.554666667	8.874666667	1546.875	2296.875	2156.250	Nyctidromus_albicollis
19	Spectrogram 1	1	8.714666667	9.237333333	3656.250	4429.688	3843.750	
20	Spectrogram 1	1	8.885333333	9.226666667	9937.500	11320.312	10218.750	
21	Spectrogram 1	1	8.928000000	9.226666667	11695.312	13523.438	13218.750	
22	Spectrogram 1	1	10.176000000	10.698666667	3632.812	4476.562	3937.500	
