Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.853333333	1.568000000	7101.562	8062.500	7500.000	
2	Spectrogram 1	1	0.928000000	1.301333333	3750.000	5414.062	3937.500	
3	Spectrogram 1	1	1.493333333	1.749333333	515.625	1640.625	1500.000	
4	Spectrogram 1	1	1.898666667	2.730666667	22617.188	24000.000	23531.250	
5	Spectrogram 1	1	1.930666667	2.048000000	1968.750	2625.000	2437.500	
6	Spectrogram 1	1	2.176000000	2.325333333	492.188	1734.375	1500.000	
7	Spectrogram 1	1	2.314666667	2.976000000	7125.000	8390.625	7406.250	
8	Spectrogram 1	1	2.410666667	3.296000000	1898.438	2554.688	2343.750	
9	Spectrogram 1	1	2.421333333	2.848000000	3679.688	5437.500	3937.500	
10	Spectrogram 1	1	2.805333333	3.008000000	1289.062	1781.250	1593.750	Boana_platanera
11	Spectrogram 1	1	2.816000000	2.965333333	515.625	1101.562	656.250	
12	Spectrogram 1	1	3.082666667	3.285333333	7218.750	7640.625	7500.000	
13	Spectrogram 1	1	3.413333333	3.562666667	1101.562	1851.562	1500.000	Boana_platanera
14	Spectrogram 1	1	3.434666667	3.584000000	2109.375	2554.688	2343.750	
15	Spectrogram 1	1	3.530666667	5.109333333	3656.250	5835.938	4031.250	
16	Spectrogram 1	1	3.701333333	4.405333333	7078.125	7992.188	7406.250	
17	Spectrogram 1	1	4.010666667	5.333333333	21632.812	23484.375	22031.250	
18	Spectrogram 1	1	4.106666667	4.224000000	515.625	1007.812	656.250	
19	Spectrogram 1	1	4.298666667	4.544000000	23085.938	24000.000	23156.250	
20	Spectrogram 1	1	4.384000000	4.533333333	1757.812	2601.562	2250.000	
21	Spectrogram 1	1	4.714666667	4.885333333	1289.062	1664.062	1500.000	Boana_platanera
22	Spectrogram 1	1	5.141333333	5.845333333	7125.000	7593.750	7406.250	
23	Spectrogram 1	1	5.685333333	6.058666667	3726.562	5460.938	4031.250	
24	Spectrogram 1	1	6.058666667	6.304000000	8109.375	8460.938	8343.750	
25	Spectrogram 1	1	6.165333333	6.517333333	515.625	1757.812	1500.000	
26	Spectrogram 1	1	6.624000000	7.285333333	7148.438	7570.312	7406.250	
27	Spectrogram 1	1	6.762666667	6.880000000	4359.375	4851.562	4406.250	
28	Spectrogram 1	1	7.594666667	7.989333333	3679.688	5484.375	4031.250	
29	Spectrogram 1	1	7.754666667	7.989333333	8156.250	8507.812	8156.250	
30	Spectrogram 1	1	8.074666667	8.768000000	7125.000	7617.188	7406.250	
31	Spectrogram 1	1	8.554666667	8.650666667	539.062	1031.250	750.000	
32	Spectrogram 1	1	9.440000000	9.578666667	1335.938	2554.688	1687.500	
33	Spectrogram 1	1	9.450666667	9.664000000	539.062	1148.438	656.250	
34	Spectrogram 1	1	9.834666667	10.634666667	22664.062	24000.000	23343.750	
35	Spectrogram 1	1	10.325333333	10.613333333	1289.062	1757.812	1500.000	Boana_platanera
36	Spectrogram 1	1	10.336000000	10.570666667	539.062	914.062	562.500	
37	Spectrogram 1	1	10.432000000	10.549333333	2062.500	2671.875	2343.750	
38	Spectrogram 1	1	10.997333333	11.466666667	7945.312	8367.188	8062.500	
39	Spectrogram 1	1	11.125333333	11.232000000	2132.812	2625.000	2343.750	
40	Spectrogram 1	1	12.181333333	12.330666667	1171.875	1687.500	1500.000	Boana_platanera
41	Spectrogram 1	1	12.426666667	12.917333333	7921.875	8273.438	8062.500	
42	Spectrogram 1	1	13.813333333	14.186666667	7898.438	8273.438	7968.750	
