Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.010666667	0.202666667	13382.812	14109.375	13593.750	
2	Spectrogram 1	1	0.010666667	0.192000000	4687.500	5296.875	5062.500	
3	Spectrogram 1	1	0.010666667	0.128000000	4078.125	4523.438	4125.000	
4	Spectrogram 1	1	0.288000000	0.554666667	4148.438	4617.188	4218.750	
5	Spectrogram 1	1	0.448000000	0.650666667	13734.375	14179.688	13781.250	
6	Spectrogram 1	1	0.458666667	0.853333333	20179.688	20742.188	20718.750	
7	Spectrogram 1	1	0.480000000	0.725333333	375.000	1453.125	750.000	
8	Spectrogram 1	1	0.501333333	0.789333333	1687.500	3070.312	2718.750	Leptodactylus_fuscus
9	Spectrogram 1	1	0.725333333	0.981333333	13265.625	14156.250	13500.000	
10	Spectrogram 1	1	0.917333333	1.408000000	4125.000	4687.500	4125.000	
11	Spectrogram 1	1	0.981333333	1.248000000	20226.562	20531.250	20343.750	
12	Spectrogram 1	1	0.981333333	1.248000000	12328.125	12867.188	12656.250	
13	Spectrogram 1	1	1.184000000	1.386666667	5835.938	6210.938	6093.750	
14	Spectrogram 1	1	1.429333333	1.973333333	20109.375	21046.875	20625.000	
15	Spectrogram 1	1	1.504000000	1.685333333	11531.250	12046.875	11531.250	
16	Spectrogram 1	1	1.653333333	2.133333333	19617.188	19992.188	19875.000	
17	Spectrogram 1	1	1.685333333	1.888000000	5835.938	6398.438	6000.000	
18	Spectrogram 1	1	1.717333333	1.877333333	4171.875	4664.062	4312.500	
19	Spectrogram 1	1	1.866666667	2.112000000	11953.125	12398.438	12281.250	
20	Spectrogram 1	1	1.994666667	2.741333333	13406.250	14203.125	13781.250	
21	Spectrogram 1	1	2.250666667	2.538666667	20179.688	20648.438	20625.000	
22	Spectrogram 1	1	2.346666667	2.528000000	4148.438	4781.250	4218.750	
23	Spectrogram 1	1	2.613333333	2.741333333	4101.562	4710.938	4406.250	
24	Spectrogram 1	1	2.709333333	2.837333333	11437.500	11976.562	11437.500	
25	Spectrogram 1	1	2.773333333	2.997333333	1664.062	2718.750	2250.000	Leptodactylus_fuscus
26	Spectrogram 1	1	2.826666667	3.008000000	5742.188	6093.750	6093.750	
27	Spectrogram 1	1	2.837333333	3.616000000	13453.125	14226.562	13968.750	
28	Spectrogram 1	1	2.858666667	3.210666667	19593.750	19921.875	19875.000	
29	Spectrogram 1	1	3.008000000	3.317333333	375.000	1031.250	656.250	
30	Spectrogram 1	1	3.338666667	3.722666667	19453.125	20554.688	19593.750	
31	Spectrogram 1	1	3.392000000	3.605333333	4757.812	5132.812	4875.000	
32	Spectrogram 1	1	3.509333333	5.760000000	375.000	1406.250	843.750	
33	Spectrogram 1	1	3.797333333	3.925333333	19710.938	20390.625	19875.000	
34	Spectrogram 1	1	4.000000000	4.768000000	20085.938	21023.438	20718.750	
