Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
1	Spectrogram 1	1	0.192000000	0.426666667	3656.250	4500.000	3843.750	
2	Spectrogram 1	1	0.778666667	1.056000000	3914.062	4617.188	4125.000	
3	Spectrogram 1	1	1.066666667	1.226666667	1406.250	1828.125	1593.750	Boana_platanera
4	Spectrogram 1	1	1.365333333	1.696000000	1453.125	1804.688	1687.500	Boana_platanera
5	Spectrogram 1	1	1.866666667	2.069333333	3726.562	4476.562	3843.750	
6	Spectrogram 1	1	2.485333333	2.677333333	4031.250	4593.750	4125.000	
7	Spectrogram 1	1	2.890666667	3.050666667	1335.938	1828.125	1687.500	Boana_platanera
8	Spectrogram 1	1	3.626666667	3.904000000	1406.250	1851.562	1687.500	Boana_platanera
9	Spectrogram 1	1	3.701333333	4.085333333	3703.125	4593.750	3843.750	
10	Spectrogram 1	1	4.544000000	4.725333333	1406.250	1851.562	1687.500	Boana_platanera
11	Spectrogram 1	1	5.152000000	5.301333333	1406.250	1828.125	1687.500	Boana_platanera
12	Spectrogram 1	1	5.450666667	5.877333333	3703.125	4734.375	3937.500	
13	Spectrogram 1	1	5.696000000	5.984000000	609.375	2039.062	656.250	
14	Spectrogram 1	1	6.240000000	6.624000000	5554.688	5953.125	5906.250	
15	Spectrogram 1	1	6.325333333	6.517333333	1125.000	1992.188	1687.500	Boana_platanera
16	Spectrogram 1	1	7.029333333	7.477333333	3703.125	4617.188	3843.750	
17	Spectrogram 1	1	7.189333333	7.456000000	539.062	1968.750	843.750	
18	Spectrogram 1	1	7.840000000	7.989333333	1335.938	1851.562	1687.500	Boana_platanera
19	Spectrogram 1	1	8.256000000	8.757333333	539.062	2156.250	1875.000	
20	Spectrogram 1	1	8.554666667	9.205333333	3703.125	4640.625	3937.500	
21	Spectrogram 1	1	8.714666667	9.173333333	5250.000	5882.812	5718.750	
22	Spectrogram 1	1	9.205333333	9.312000000	1148.438	1734.375	1687.500	
23	Spectrogram 1	1	9.984000000	10.293333333	562.500	1804.688	656.250	
24	Spectrogram 1	1	10.229333333	10.901333333	5250.000	5906.250	5250.000	
25	Spectrogram 1	1	10.357333333	10.624000000	4054.688	4640.625	4218.750	
26	Spectrogram 1	1	10.517333333	10.869333333	375.000	2062.500	656.250	
27	Spectrogram 1	1	10.720000000	10.933333333	3585.938	4500.000	3843.750	
28	Spectrogram 1	1	10.997333333	11.317333333	1195.312	1898.438	1593.750	Boana_platanera
29	Spectrogram 1	1	11.658666667	11.829333333	445.312	796.875	656.250	
30	Spectrogram 1	1	11.669333333	12.192000000	304.688	2156.250	843.750	
31	Spectrogram 1	1	11.744000000	11.914666667	4125.000	4429.688	4125.000	
32	Spectrogram 1	1	11.818666667	12.522666667	5226.562	5929.688	5250.000	
33	Spectrogram 1	1	11.818666667	12.501333333	2554.688	2882.812	2718.750	
34	Spectrogram 1	1	12.064000000	12.512000000	3703.125	4617.188	3843.750	
35	Spectrogram 1	1	12.544000000	12.736000000	1382.812	1921.875	1687.500	Boana_platanera
36	Spectrogram 1	1	12.576000000	14.709333333	16500.000	23085.938	16687.500	
37	Spectrogram 1	1	12.618666667	14.688000000	23296.875	24000.000	23343.750	
38	Spectrogram 1	1	12.714666667	13.077333333	21820.312	22289.062	22125.000	
39	Spectrogram 1	1	12.970666667	13.749333333	16453.125	16875.000	16687.500	
40	Spectrogram 1	1	13.077333333	13.205333333	984.375	2039.062	1500.000	
41	Spectrogram 1	1	13.130666667	13.610666667	4007.812	4570.312	4125.000	
42	Spectrogram 1	1	13.546666667	13.845333333	1312.500	1898.438	1687.500	Boana_platanera
43	Spectrogram 1	1	13.994666667	14.208000000	492.188	843.750	656.250	
44	Spectrogram 1	1	14.037333333	14.272000000	1125.000	1851.562	1593.750	Boana_platanera
45	Spectrogram 1	1	14.218666667	14.346666667	4921.875	5390.625	4968.750	
46	Spectrogram 1	1	14.581333333	15.136000000	3468.750	4593.750	4125.000	
47	Spectrogram 1	1	15.658666667	16.021333333	562.500	1875.000	1031.250	
48	Spectrogram 1	1	15.893333333	16.320000000	4007.812	4570.312	4125.000	
49	Spectrogram 1	1	16.000000000	16.928000000	21750.000	22710.938	21750.000	
50	Spectrogram 1	1	16.192000000	16.298666667	4898.438	5437.500	4968.750	
51	Spectrogram 1	1	16.544000000	16.693333333	1359.375	1828.125	1687.500	Boana_platanera
52	Spectrogram 1	1	16.832000000	17.440000000	585.938	2320.312	937.500	
53	Spectrogram 1	1	17.194666667	17.674666667	4007.812	4593.750	4125.000	
54	Spectrogram 1	1	17.258666667	18.197333333	21656.250	22382.812	21750.000	
55	Spectrogram 1	1	17.536000000	17.866666667	1242.188	1875.000	1687.500	Boana_platanera
56	Spectrogram 1	1	17.717333333	17.952000000	5296.875	5976.562	5718.750	
57	Spectrogram 1	1	17.984000000	18.357333333	632.812	2156.250	843.750	
58	Spectrogram 1	1	18.261333333	19.061333333	5203.125	5976.562	5250.000	
59	Spectrogram 1	1	18.261333333	18.570666667	2531.250	2929.688	2718.750	
60	Spectrogram 1	1	18.282666667	18.752000000	21750.000	22359.375	21750.000	
61	Spectrogram 1	1	18.570666667	18.848000000	1312.500	1875.000	1781.250	Boana_platanera
62	Spectrogram 1	1	18.709333333	18.858666667	609.375	984.375	843.750	
63	Spectrogram 1	1	19.040000000	19.285333333	1242.188	1945.312	1687.500	Boana_platanera
64	Spectrogram 1	1	19.456000000	19.626666667	21820.312	22312.500	21937.500	
65	Spectrogram 1	1	19.477333333	19.776000000	515.625	1921.875	1687.500	Boana_platanera
66	Spectrogram 1	1	19.968000000	20.480000000	4007.812	4570.312	4125.000	
67	Spectrogram 1	1	20.000000000	20.224000000	1359.375	1875.000	1687.500	Boana_platanera
68	Spectrogram 1	1	20.096000000	20.320000000	3468.750	3843.750	3750.000	
69	Spectrogram 1	1	20.224000000	20.768000000	21820.312	22335.938	22031.250	
70	Spectrogram 1	1	20.224000000	20.469333333	12187.500	12539.062	12187.500	
71	Spectrogram 1	1	20.362666667	20.821333333	585.938	1921.875	937.500	
72	Spectrogram 1	1	20.437333333	21.194666667	5226.562	5929.688	5343.750	
73	Spectrogram 1	1	20.821333333	21.205333333	1171.875	1898.438	1875.000	Boana_platanera
74	Spectrogram 1	1	21.269333333	21.450666667	4101.562	4453.125	4125.000	
75	Spectrogram 1	1	21.418666667	21.642666667	1406.250	2015.625	1687.500	Boana_platanera
76	Spectrogram 1	1	21.717333333	22.133333333	5250.000	5976.562	5250.000	
77	Spectrogram 1	1	21.813333333	22.090666667	3984.375	4593.750	4125.000	
78	Spectrogram 1	1	21.866666667	22.058666667	1218.750	2039.062	1687.500	Boana_platanera
79	Spectrogram 1	1	22.208000000	22.570666667	539.062	960.938	750.000	
80	Spectrogram 1	1	22.421333333	22.634666667	1171.875	1898.438	1593.750	Boana_platanera
81	Spectrogram 1	1	22.560000000	22.762666667	4101.562	4429.688	4125.000	
82	Spectrogram 1	1	22.656000000	22.816000000	632.812	1054.688	656.250	
83	Spectrogram 1	1	22.880000000	23.072000000	1171.875	1875.000	1687.500	Boana_platanera
84	Spectrogram 1	1	23.221333333	23.477333333	3960.938	4570.312	4125.000	
85	Spectrogram 1	1	23.253333333	23.413333333	4968.750	5484.375	4968.750	
86	Spectrogram 1	1	23.466666667	23.712000000	1265.625	1828.125	1593.750	Boana_platanera
87	Spectrogram 1	1	23.914666667	24.330666667	22523.438	23039.062	22781.250	
88	Spectrogram 1	1	23.946666667	24.085333333	4125.000	4523.438	4312.500	
89	Spectrogram 1	1	24.000000000	24.192000000	1359.375	1968.750	1687.500	Boana_platanera
90	Spectrogram 1	1	24.682666667	24.928000000	3984.375	4593.750	4125.000	
91	Spectrogram 1	1	25.120000000	25.344000000	3468.750	3843.750	3750.000	
92	Spectrogram 1	1	25.226666667	25.429333333	4031.250	4453.125	4125.000	
93	Spectrogram 1	1	25.781333333	25.909333333	1335.938	1828.125	1593.750	Boana_platanera
94	Spectrogram 1	1	25.930666667	26.698666667	21750.000	22687.500	21750.000	
95	Spectrogram 1	1	26.069333333	26.176000000	421.875	1710.938	843.750	
96	Spectrogram 1	1	26.325333333	26.581333333	4007.812	4593.750	4125.000	
97	Spectrogram 1	1	26.389333333	26.581333333	1148.438	1851.562	1687.500	Boana_platanera
98	Spectrogram 1	1	26.709333333	27.018666667	3492.188	4171.875	3750.000	
99	Spectrogram 1	1	26.741333333	28.490666667	21773.438	22710.938	21937.500	
100	Spectrogram 1	1	26.858666667	26.976000000	515.625	984.375	843.750	
101	Spectrogram 1	1	26.869333333	27.072000000	1242.188	1828.125	1687.500	Boana_platanera
102	Spectrogram 1	1	26.997333333	27.264000000	4007.812	4523.438	4125.000	
103	Spectrogram 1	1	27.392000000	27.594666667	1335.938	1851.562	1687.500	Boana_platanera
104	Spectrogram 1	1	27.850666667	28.010666667	1335.938	1828.125	1687.500	Boana_platanera
105	Spectrogram 1	1	28.277333333	28.608000000	3468.750	3867.188	3750.000	
106	Spectrogram 1	1	28.373333333	28.565333333	4125.000	4500.000	4125.000	
107	Spectrogram 1	1	28.469333333	28.650666667	22500.000	23039.062	22687.500	
108	Spectrogram 1	1	28.565333333	28.949333333	21820.312	22359.375	21843.750	
109	Spectrogram 1	1	29.024000000	30.848000000	21750.000	22734.375	22593.750	
110	Spectrogram 1	1	29.397333333	29.578666667	1406.250	1968.750	1687.500	Boana_platanera
111	Spectrogram 1	1	29.824000000	30.090666667	4054.688	4476.562	4218.750	
112	Spectrogram 1	1	29.888000000	30.133333333	1382.812	1851.562	1687.500	Boana_platanera
113	Spectrogram 1	1	30.026666667	30.186666667	3468.750	3796.875	3750.000	
114	Spectrogram 1	1	30.346666667	30.602666667	4007.812	4570.312	4125.000	
115	Spectrogram 1	1	30.421333333	30.624000000	1195.312	1898.438	1687.500	Boana_platanera
116	Spectrogram 1	1	30.890666667	31.104000000	1359.375	1828.125	1687.500	Boana_platanera
117	Spectrogram 1	1	30.922666667	31.946666667	21750.000	22757.812	21750.000	
118	Spectrogram 1	1	31.498666667	31.840000000	4007.812	4593.750	4125.000	
119	Spectrogram 1	1	31.658666667	31.904000000	1148.438	1804.688	1593.750	Boana_platanera
120	Spectrogram 1	1	31.872000000	32.800000000	21703.125	22734.375	21750.000	
121	Spectrogram 1	1	32.202666667	32.373333333	1195.312	1921.875	1687.500	Boana_platanera
122	Spectrogram 1	1	32.330666667	32.458666667	4078.125	4476.562	4218.750	
123	Spectrogram 1	1	32.757333333	33.216000000	4007.812	4593.750	4125.000	
124	Spectrogram 1	1	32.896000000	33.045333333	1359.375	1828.125	1687.500	Boana_platanera
125	Spectrogram 1	1	32.960000000	33.322666667	21773.438	22734.375	22593.750	
126	Spectrogram 1	1	33.397333333	33.941333333	21890.625	22757.812	22031.250	
127	Spectrogram 1	1	33.429333333	33.578666667	1382.812	1851.562	1687.500	Boana_platanera
128	Spectrogram 1	1	33.866666667	34.048000000	1476.562	1851.562	1687.500	Boana_platanera
129	Spectrogram 1	1	34.005333333	34.549333333	21750.000	22335.938	21750.000	
130	Spectrogram 1	1	34.026666667	34.229333333	4125.000	4500.000	4312.500	
131	Spectrogram 1	1	34.197333333	34.474666667	1335.938	1828.125	1687.500	Boana_platanera
132	Spectrogram 1	1	34.602666667	34.976000000	3445.312	4710.938	4125.000	
133	Spectrogram 1	1	34.677333333	36.768000000	21726.562	22687.500	21750.000	
134	Spectrogram 1	1	34.816000000	34.976000000	1382.812	1851.562	1687.500	Boana_platanera
135	Spectrogram 1	1	35.402666667	35.648000000	1429.688	1804.688	1687.500	Boana_platanera
136	Spectrogram 1	1	35.413333333	35.584000000	4125.000	4429.688	4125.000	
137	Spectrogram 1	1	35.776000000	36.064000000	3984.375	4710.938	4125.000	
138	Spectrogram 1	1	36.725333333	36.917333333	3984.375	4453.125	4125.000	
139	Spectrogram 1	1	36.800000000	37.045333333	22523.438	22898.438	22593.750	
140	Spectrogram 1	1	37.258666667	37.578666667	3492.188	4570.312	3656.250	
141	Spectrogram 1	1	37.322666667	37.557333333	1476.562	1828.125	1593.750	Boana_platanera
142	Spectrogram 1	1	37.802666667	38.080000000	1429.688	1781.250	1593.750	Boana_platanera
143	Spectrogram 1	1	37.866666667	38.016000000	22500.000	23039.062	22875.000	
144	Spectrogram 1	1	38.272000000	38.442666667	1406.250	1828.125	1687.500	Boana_platanera
145	Spectrogram 1	1	38.517333333	38.816000000	3984.375	4570.312	4125.000	
146	Spectrogram 1	1	39.210666667	39.392000000	1382.812	1828.125	1687.500	Boana_platanera
147	Spectrogram 1	1	40.085333333	40.352000000	1500.000	1851.562	1687.500	Boana_platanera
148	Spectrogram 1	1	40.096000000	40.288000000	4054.688	4593.750	4125.000	
149	Spectrogram 1	1	40.565333333	40.725333333	1406.250	1851.562	1593.750	Boana_platanera
150	Spectrogram 1	1	40.768000000	40.970666667	4125.000	4500.000	4125.000	
151	Spectrogram 1	1	41.034666667	41.184000000	1476.562	1828.125	1687.500	Boana_platanera
152	Spectrogram 1	1	41.632000000	41.781333333	1406.250	1828.125	1687.500	Boana_platanera
153	Spectrogram 1	1	41.664000000	41.877333333	4007.812	4640.625	4125.000	
154	Spectrogram 1	1	42.133333333	42.314666667	1101.562	2062.500	1687.500	Boana_platanera
155	Spectrogram 1	1	42.154666667	42.453333333	3960.938	4476.562	4031.250	
156	Spectrogram 1	1	42.698666667	42.986666667	1500.000	1804.688	1687.500	Boana_platanera
157	Spectrogram 1	1	42.912000000	43.125333333	4007.812	4546.875	4125.000	
158	Spectrogram 1	1	43.274666667	43.424000000	1429.688	1804.688	1687.500	Boana_platanera
159	Spectrogram 1	1	43.456000000	43.616000000	4148.438	4500.000	4312.500	
160	Spectrogram 1	1	43.658666667	43.850666667	4804.688	5132.812	4968.750	
161	Spectrogram 1	1	43.893333333	44.277333333	4007.812	4968.750	4125.000	
162	Spectrogram 1	1	44.320000000	44.480000000	1429.688	1828.125	1687.500	Boana_platanera
163	Spectrogram 1	1	44.501333333	44.661333333	4734.375	5085.938	4968.750	
164	Spectrogram 1	1	44.778666667	44.992000000	4078.125	4476.562	4125.000	
165	Spectrogram 1	1	44.896000000	45.034666667	1453.125	1828.125	1687.500	Boana_platanera
166	Spectrogram 1	1	45.344000000	45.482666667	4710.938	5156.250	4968.750	
167	Spectrogram 1	1	45.930666667	46.069333333	4054.688	4476.562	4125.000	
168	Spectrogram 1	1	46.026666667	46.208000000	1406.250	1828.125	1687.500	Boana_platanera
169	Spectrogram 1	1	46.880000000	47.093333333	1476.562	1828.125	1687.500	Boana_platanera
170	Spectrogram 1	1	46.976000000	47.178666667	3398.438	3750.000	3562.500	
171	Spectrogram 1	1	47.392000000	47.808000000	4007.812	4570.312	4125.000	
172	Spectrogram 1	1	47.968000000	48.160000000	1265.625	1898.438	1687.500	Boana_platanera
173	Spectrogram 1	1	48.480000000	48.714666667	1429.688	1851.562	1687.500	Boana_platanera
174	Spectrogram 1	1	48.565333333	48.757333333	4031.250	4546.875	4125.000	
175	Spectrogram 1	1	49.045333333	49.216000000	4125.000	4453.125	4125.000	
176	Spectrogram 1	1	49.280000000	49.408000000	1406.250	1851.562	1687.500	Boana_platanera
177	Spectrogram 1	1	49.589333333	49.696000000	4898.438	5437.500	4968.750	
178	Spectrogram 1	1	49.802666667	50.133333333	1335.938	1828.125	1687.500	Boana_platanera
179	Spectrogram 1	1	49.984000000	50.496000000	4007.812	4523.438	4125.000	
180	Spectrogram 1	1	50.325333333	50.570666667	1335.938	1828.125	1687.500	Boana_platanera
181	Spectrogram 1	1	50.986666667	51.210666667	3445.312	3820.312	3750.000	
182	Spectrogram 1	1	51.136000000	51.285333333	1453.125	1875.000	1687.500	Boana_platanera
183	Spectrogram 1	1	51.658666667	51.893333333	3960.938	4500.000	4031.250	
184	Spectrogram 1	1	52.362666667	53.333333333	2601.562	3140.625	2812.500	
185	Spectrogram 1	1	52.426666667	52.533333333	1453.125	1992.188	1687.500	
186	Spectrogram 1	1	52.501333333	52.832000000	5367.188	5906.250	5625.000	
187	Spectrogram 1	1	52.565333333	52.821333333	3984.375	4664.062	4125.000	
188	Spectrogram 1	1	52.672000000	52.885333333	1406.250	1992.188	1687.500	Boana_platanera
189	Spectrogram 1	1	52.949333333	53.152000000	4125.000	4453.125	4312.500	
190	Spectrogram 1	1	53.098666667	53.290666667	1382.812	2109.375	1593.750	Boana_platanera
191	Spectrogram 1	1	53.418666667	54.389333333	2414.062	3093.750	2625.000	
192	Spectrogram 1	1	53.728000000	53.962666667	1500.000	2179.688	1687.500	Boana_platanera
193	Spectrogram 1	1	53.866666667	54.144000000	4031.250	4593.750	4125.000	
194	Spectrogram 1	1	54.154666667	54.464000000	1359.375	2132.812	1687.500	Boana_platanera
195	Spectrogram 1	1	54.560000000	54.805333333	2273.438	3070.312	2812.500	
196	Spectrogram 1	1	55.008000000	55.178666667	2625.000	3000.000	2906.250	
197	Spectrogram 1	1	55.434666667	55.584000000	2648.438	3070.312	2906.250	
198	Spectrogram 1	1	55.733333333	55.936000000	4007.812	4664.062	4125.000	
199	Spectrogram 1	1	55.861333333	56.053333333	2484.375	3000.000	2812.500	
200	Spectrogram 1	1	56.213333333	56.362666667	1406.250	1828.125	1593.750	Boana_platanera
201	Spectrogram 1	1	56.437333333	56.586666667	2601.562	3000.000	2812.500	
202	Spectrogram 1	1	56.512000000	57.024000000	4007.812	4593.750	4125.000	
203	Spectrogram 1	1	57.450666667	57.674666667	1429.688	1804.688	1687.500	Boana_platanera
204	Spectrogram 1	1	57.984000000	58.282666667	4031.250	4570.312	4125.000	
205	Spectrogram 1	1	58.208000000	59.989333333	16476.562	21492.188	16687.500	
206	Spectrogram 1	1	58.282666667	59.989333333	23437.500	24000.000	23437.500	
207	Spectrogram 1	1	58.442666667	59.989333333	21703.125	23085.938	22781.250	
208	Spectrogram 1	1	58.549333333	58.709333333	1335.938	2062.500	1593.750	Boana_platanera
209	Spectrogram 1	1	58.784000000	58.954666667	4921.875	5390.625	4968.750	
210	Spectrogram 1	1	58.912000000	59.050666667	3984.375	4500.000	4125.000	
211	Spectrogram 1	1	59.029333333	59.200000000	1382.812	1828.125	1687.500	Boana_platanera
212	Spectrogram 1	1	59.210666667	59.648000000	4031.250	4640.625	4125.000	
213	Spectrogram 1	1	59.584000000	59.754666667	1148.438	1851.562	1687.500	
214	Spectrogram 1	1	59.605333333	59.989333333	22476.562	23062.500	22875.000	
215	Spectrogram 1	1	59.669333333	59.797333333	5414.062	5906.250	5625.000	
